date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source
2025-01-25,19:15,Instituto,Gimnasia y Esgrima (LP),3,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 1,Monumental de Alta Córdoba,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-25,21:30,Platense,River Plate,1,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 1,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-26,19:00,Boca Juniors,Argentinos Juniors,0,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 1,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-26,21:00,Central Córdoba (SdE),Aldosivi,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 1,Único Madre de Ciudades,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-27,20:00,Banfield,Newell's Old Boys,3,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-28,17:00,Deportivo Riestra,San Martín (SJ),0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,Guillermo Laza,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-28,19:15,Rosario Central,Lanús,2,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-28,19:15,Sarmiento (J),Godoy Cruz,0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,Eva Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-28,21:30,Independiente Rivadavia,Barracas Central,0,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,Bautista Gargantini,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-28,21:30,Vélez Sarsfield,Platense,0,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-29,17:00,Gimnasia y Esgrima (LP),San Lorenzo,0,2,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,Del Bosque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-29,17:00,Talleres (C),Independiente,2,3,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-29,19:00,Huracán,Estudiantes (LP),0,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-29,19:00,Unión,Boca Juniors,1,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-29,21:30,River Plate,Instituto,1,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 2,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-30,17:00,Aldosivi,Defensa y Justicia,0,5,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,José María Minella,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-30,19:15,Racing Club,Belgrano,4,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-30,21:30,Argentinos Juniors,Tigre,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 2,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-01-30,21:30,Central Córdoba (SdE),Atlético Tucumán,2,0,,,Primera Division - Apertura,2025,zonas,Interzonal,Fecha 2,Único Madre de Ciudades,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-01,17:00,Barracas Central,Banfield,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,El Viaducto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-01,19:00,San Martín (SJ),Rosario Central,0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Ingeniero Hilario Sánchez,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-01,21:00,Lanús,Sarmiento (J),2,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-02,17:00,San Lorenzo,River Plate,0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-02,19:15,Boca Juniors,Huracán,2,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-02,19:15,Newell's Old Boys,Aldosivi,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-02,21:30,Independiente,Gimnasia y Esgrima (LP),2,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Libertadores de América,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-02,21:30,Instituto,Vélez Sarsfield,2,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Monumental de Alta Córdoba,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-03,17:00,Defensa y Justicia,Central Córdoba (SdE),2,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-03,19:15,Estudiantes (LP),Racing Club,2,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-03,19:15,Tigre,Unión,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,Monumental de Victoria,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-03,21:30,Argentinos Juniors,Platense,1,0,,,Primera Division - Apertura,2025,zonas,Interzonal,Fecha 3,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-03,21:30,Belgrano,Independiente Rivadavia,0,3,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 3,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-04,21:00,Atlético Tucumán,Deportivo Riestra,0,3,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-04,"url=https://www.tycsports.com/liga-profesional-de-futbol/godoy-cruz-talleres-dia-horario-reanudacion-escandalo-apertura-2025--id641084.html|título=Tras el escándalo, se confirmó el día y horario para la reanudación de Godoy Cruz y Talleres|fechaacceso=mismo día|fecha=2025-03-11",Godoy Cruz,Talleres (C),0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 3,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-05,,Gimnasia y Esgrima (LP),Deportivo Español,1,0,,,Copa Argentina,2025,eliminacion,,Treintaidosavos,Centenario Ciudad de Quilmes,true,https://es.wikipedia.org/wiki/Copa_Argentina_2025
2025-02-05,,Lanús,General Lamadrid,4,0,,,Copa Argentina,2025,eliminacion,,Treintaidosavos,Julio Humberto Grondona,true,https://es.wikipedia.org/wiki/Copa_Argentina_2025
2025-02-06,17:00,Aldosivi,Barracas Central,1,3,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,José María Minella,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-06,20:00,Sarmiento (J),San Martín (SJ),1,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,Eva Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-06,21:10,Colón,Temperley,0,0,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Brigadier General Estanislao López,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-07,17:00,Arsenal,All Boys,0,0,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,El Viaducto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-07,17:45,Banfield,Belgrano,1,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-07,19:00,Nueva Chicago,San Telmo,0,2,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Nueva Chicago,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-07,20:00,Argentino de Merlo,Acassuso,1,2,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Juan Carlos Brieva,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-07,20:00,Central Córdoba (SdE),Newell's Old Boys,2,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,Único Madre de Ciudades,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-07,20:00,Huracán,Tigre,2,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-07,21:30,Chaco For Ever,Estudiantes (BA),0,1,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Juan Alberto García,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-07,22:15,Independiente Rivadavia,Estudiantes (LP),2,2,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,Bautista Gargantini,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-07,22:15,Unión,Argentinos Juniors,0,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-08,17:00,Almagro,San Martín (T),0,0,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Tres de Febrero,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-08,17:00,Colegiales,Alvarado,0,0,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Libertarios Unidos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-08,17:00,Deportivo Armenio,Deportivo Merlo,3,0,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Armenia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-08,17:00,Deportivo Laferrere,Real Pilar,1,2,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Ciudad de Laferrere,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-08,17:00,Flandria,Sportivo Italiano,1,1,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Carlos V,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-08,17:00,Gimnasia y Esgrima (M),Estudiantes (RC),1,1,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-08,17:00,Los Andes,Patronato,1,3,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Eduardo Gallardón,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-08,17:00,Quilmes,Gimnasia y Tiro (S),1,1,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Centenario Ciudad de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-08,17:00,San Miguel,Tristán Suárez,2,1,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-08,18:00,Vélez Sarsfield,San Lorenzo,0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-08,19:10,San Martín (B),Sacachispas,0,0,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Francisco Boga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-08,19:30,Rosario Central,Atlético Tucumán,3,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-08,20:15,River Plate,Independiente,2,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-08,22:15,Racing Club,Boca Juniors,2,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 4,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-09,17:00,Argentino de Quilmes,Excursionistas,2,1,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Argentino de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-09,17:00,Central Norte (S),Talleres (RdE),1,0,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Padre Ernesto Martearena,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-09,17:00,Comunicaciones,Dock Sud,2,1,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Alfredo Ramos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-09,17:00,Deportivo Riestra,Defensa y Justicia,1,1,,,Primera Division - Apertura,2025,zonas,Interzonal,Fecha 4,Guillermo Laza,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-09,17:00,Fénix,UAI Urquiza,1,0,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Raúl Salvucci,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-09,17:00,Gimnasia y Esgrima (J),Defensores de Belgrano,0,0,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,23 de Agosto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-09,17:00,Liniers,Villa San Carlos,0,1,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,Juan Antonio Arias,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-09,17:00,Mitre (SdE),Defensores Unidos,0,1,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Doctores José y Antonio Castiglione,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-09,17:00,Platense,Instituto,1,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-09,17:00,Villa Dálmine,Ferrocarril Midland,0,0,,,Primera B,2025,zonas,Torneo Apertura,Fecha 1,El Coliseo de Mitre y Puccini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-09,19:00,Racing Club,Deportivo Maipú,0,1,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Miguel Sancho,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-09,19:15,Almirante Brown,Deportivo Morón,1,1,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Fragata Presidente Sarmiento,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-09,19:15,Gimnasia y Esgrima (LP),Godoy Cruz,3,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,Del Bosque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-09,21:30,Ferro Carril Oeste,Güemes (SdE),0,0,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-09,21:30,Talleres (C),Lanús,0,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 4,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-10,17:30,Agropecuario,Chacarita Juniors,0,1,,,Primera Nacional,2025,zonas,Zona B,Fecha 1,Ofelia Rosenzuaig,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-10,20:00,Atlanta,Deportivo Madryn,1,0,,,Primera Nacional,2025,zonas,Zona A,Fecha 1,Don León Kolbowsky,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-11,17:45,Barracas Central,Central Córdoba (SdE),3,3,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,El Viaducto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-11,20:00,Boca Juniors,Independiente Rivadavia,2,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-11,20:00,Estudiantes (LP),Banfield,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-11,22:15,Belgrano,Aldosivi,2,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-11,22:15,Tigre,Racing Club,1,0,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,Monumental de Victoria,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-12,,Gimnasia y Esgrima (M),Nueva Chicago,2,0,,,Copa Argentina,2025,eliminacion,,Treintaidosavos,Único de San Nicolás,true,https://es.wikipedia.org/wiki/Copa_Argentina_2025
2025-02-12,,San Martín (T),Colón,0,0,3,1,Copa Argentina,2025,eliminacion,,Treintaidosavos,Nuevo Monumental,true,https://es.wikipedia.org/wiki/Copa_Argentina_2025
2025-02-12,17:00,Deportivo Riestra,Rosario Central,0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Guillermo Laza,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-12,17:00,Newell's Old Boys,Defensa y Justicia,0,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-12,20:00,Argentinos Juniors,Huracán,1,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 5,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-12,20:00,Independiente,Vélez Sarsfield,3,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Libertadores de América,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-12,22:15,Godoy Cruz,River Plate,0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-13,17:45,Lanús,Gimnasia y Esgrima (LP),0,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-13,20:00,San Lorenzo,Platense,2,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-13,20:00,San Martín (SJ),Talleres (C),0,1,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Ingeniero Hilario Sánchez,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-13,22:15,Atlético Tucumán,Sarmiento (J),5,0,,,Primera Division - Apertura,2025,zonas,Zona B,Fecha 5,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-13,22:15,Unión,Instituto,0,0,,,Primera Division - Apertura,2025,zonas,Interzonal,Fecha 5,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-14,17:00,Dock Sud,Liniers,1,1,,,Primera B,2025,zonas,Torneo Apertura,Fecha 2,De los Inmigrantes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-14,17:00,UAI Urquiza,Flandria,0,2,,,Primera B,2025,zonas,Torneo Apertura,Fecha 2,Monumental de Villa Lynch,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-14,20:00,Banfield,Boca Juniors,0,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 6,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-14,20:00,Ferrocarril Midland,Argentino de Quilmes,2,0,,,Primera B,2025,zonas,Torneo Apertura,Fecha 2,Ciudad de Libertad,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-14,20:00,Sportivo Italiano,Villa Dálmine,0,0,,,Primera B,2025,zonas,Torneo Apertura,Fecha 2,República de Italia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-14,21:00,Tristán Suárez,Almagro,2,1,,,Primera Nacional,2025,zonas,Zona A,Fecha 2,20 de Octubre,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-14,21:30,Güemes (SdE),Patronato,1,1,,,Primera Nacional,2025,zonas,Zona A,Fecha 2,Arturo Miranda,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-15,17:00,Acassuso,Brown de Adrogué,0,1,,,Primera B,2025,zonas,Torneo Apertura,Fecha 2,Armenia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
2025-02-15,17:00,Aldosivi,Estudiantes (LP),2,2,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 6,José María Minella,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-15,17:00,Defensa y Justicia,Barracas Central,1,1,,,Primera Division - Apertura,2025,zonas,Zona A,Fecha 6,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2025_(Argentina)
2025-02-15,17:00,Defensores Unidos,Chaco For Ever,0,2,,,Primera Nacional,2025,zonas,Zona B,Fecha 2,Gigante de Villa Fox,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2025
2025-02-15,17:00,Deportivo Merlo,Comunicaciones,0,2,,,Primera B,2025,zonas,Torneo Apertura,Fecha 2,José Manuel Moreno,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2025_(Argentina)
