date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
1993-02-20,,Independiente,Huracán,3,1,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Argentinos Juniors,Newell's Old Boys,0,0,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Boca Juniors,Deportivo Mandiyú,4,1,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Deportivo Español,Vélez Sarsfield,0,2,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Estudiantes (LP),Ferro Carril Oeste,0,0,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Lanús,Racing Club,1,0,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Rosario Central,River Plate,2,1,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,San Lorenzo,Gimnasia y Esgrima (LP),1,1,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,San Martín (T),Belgrano,0,2,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
1993-02-21,,Talleres (C),Platense,0,1,,,Primera Division - Clausura,1993,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1993_(Argentina) + https://www.rsssf.org/,
