date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
1994-03-25,,Estudiantes (LP),Boca Juniors,1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-25,,Gimnasia y Tiro (S),Argentinos Juniors,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Belgrano,Rosario Central,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Ferro Carril Oeste,Platense,1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Huracán,Gimnasia y Esgrima (LP),2,2,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Lanús,Deportivo Español,1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Newell's Old Boys,Deportivo Mandiyú,2,1,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Racing Club,San Lorenzo,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,River Plate,Banfield,1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-03-27,,Vélez Sarsfield,Independiente,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 1,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-01,,Deportivo Español,Racing Club,3,2,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-02,,Argentinos Juniors,Belgrano,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,Banfield,Gimnasia y Tiro (S),1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,Boca Juniors,Huracán,2,0,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,Deportivo Mandiyú,Ferro Carril Oeste,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,Gimnasia y Esgrima (LP),Vélez Sarsfield,3,2,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,Independiente,River Plate,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,Platense,Lanús,4,2,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-03,,San Lorenzo,Estudiantes (LP),0,2,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-06,,Rosario Central,Newell's Old Boys,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 2,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-08,,River Plate,Gimnasia y Esgrima (LP),1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-09,,Belgrano,Banfield,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-09,,Gimnasia y Tiro (S),Independiente,1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,Estudiantes (LP),Deportivo Español,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,Ferro Carril Oeste,Rosario Central,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,Lanús,Deportivo Mandiyú,2,2,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,Newell's Old Boys,Argentinos Juniors,0,1,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,Racing Club,Platense,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,San Lorenzo,Boca Juniors,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-12,,Vélez Sarsfield,Huracán,0,1,,,Primera Division - Clausura,1994,zonas,,Fecha 3,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-15,,Huracán,River Plate,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-16,,Argentinos Juniors,Ferro Carril Oeste,0,1,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-16,,Deportivo Mandiyú,Racing Club,0,1,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Banfield,Newell's Old Boys,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Boca Juniors,Vélez Sarsfield,3,3,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Deportivo Español,San Lorenzo,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Gimnasia y Esgrima (LP),Gimnasia y Tiro (S),1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Independiente,Belgrano,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Platense,Estudiantes (LP),1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-17,,Rosario Central,Lanús,1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-22,,Racing Club,Rosario Central,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-23,,Gimnasia y Tiro (S),Huracán,0,1,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-23,,Newell's Old Boys,Independiente,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,Belgrano,Gimnasia y Esgrima (LP),0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,Deportivo Español,Boca Juniors,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,Estudiantes (LP),Deportivo Mandiyú,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,Ferro Carril Oeste,Banfield,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,Lanús,Argentinos Juniors,2,3,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,River Plate,Vélez Sarsfield,4,0,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-24,,San Lorenzo,Platense,1,2,,,Primera Division - Clausura,1994,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-29,,Independiente,Ferro Carril Oeste,2,0,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Argentinos Juniors,Racing Club,0,1,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Banfield,Lanús,2,0,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Boca Juniors,River Plate,0,2,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Deportivo Mandiyú,San Lorenzo,1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Gimnasia y Esgrima (LP),Newell's Old Boys,3,1,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Huracán,Belgrano,1,3,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Platense,Deportivo Español,2,1,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Rosario Central,Estudiantes (LP),3,0,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-04-30,,Vélez Sarsfield,Gimnasia y Tiro (S),1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-03,,Boca Juniors,Platense,1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-03,,Ferro Carril Oeste,Gimnasia y Esgrima (LP),2,0,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-03,,Gimnasia y Tiro (S),River Plate,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-03,,San Lorenzo,Rosario Central,2,1,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-04,,Deportivo Español,Deportivo Mandiyú,1,1,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-04,,Estudiantes (LP),Argentinos Juniors,2,2,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-04,,Racing Club,Banfield,0,0,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-05,,Belgrano,Vélez Sarsfield,2,0,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-05,,Lanús,Independiente,0,2,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-05,,Newell's Old Boys,Huracán,1,0,,,Primera Division - Clausura,1994,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
1994-05-06,,River Plate,Belgrano,4,0,,,Primera Division - Clausura,1994,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1994_(Argentina) + https://www.rsssf.org/,
