date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
1992-03-15,,Ferro Carril Oeste,Deportivo Español,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Gimnasia y Esgrima (LP),River Plate,2,3,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Platense,San Lorenzo,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Quilmes,Talleres (C),2,0,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Racing Club,Newell's Old Boys,0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Rosario Central,Independiente,0,3,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Unión,Estudiantes (LP),1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-15,,Vélez Sarsfield,Deportivo Mandiyú,4,1,,,Primera Division - Clausura,1992,zonas,,Fecha 4,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-20,,River Plate,Belgrano,2,2,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Argentinos Juniors,Platense,0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Deportivo Español,Boca Juniors,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Deportivo Mandiyú,Ferro Carril Oeste,0,4,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Estudiantes (LP),Rosario Central,0,3,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Huracán,Vélez Sarsfield,2,1,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Independiente,Racing Club,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Newell's Old Boys,Gimnasia y Esgrima (LP),1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,San Lorenzo,Quilmes,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-22,,Talleres (C),Unión,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 5,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-27,,Racing Club,Estudiantes (LP),1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Belgrano,Newell's Old Boys,1,3,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Boca Juniors,Platense,2,0,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Deportivo Español,Deportivo Mandiyú,4,0,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Ferro Carril Oeste,Huracán,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Gimnasia y Esgrima (LP),Independiente,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Quilmes,Argentinos Juniors,2,2,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Rosario Central,Talleres (C),1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Unión,San Lorenzo,2,0,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-03-29,,Vélez Sarsfield,River Plate,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 6,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-03,,San Lorenzo,Rosario Central,1,3,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Argentinos Juniors,Unión,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Deportivo Mandiyú,Boca Juniors,0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Estudiantes (LP),Gimnasia y Esgrima (LP),0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Huracán,Deportivo Español,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Independiente,Belgrano,1,2,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Newell's Old Boys,Vélez Sarsfield,2,2,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Platense,Quilmes,3,1,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,River Plate,Ferro Carril Oeste,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-05,,Talleres (C),Racing Club,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 7,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-10,,Vélez Sarsfield,Independiente,2,2,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Belgrano,Estudiantes (LP),3,0,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Boca Juniors,Quilmes,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Deportivo Español,River Plate,0,2,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Deportivo Mandiyú,Huracán,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Ferro Carril Oeste,Newell's Old Boys,0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Gimnasia y Esgrima (LP),Talleres (C),2,0,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Racing Club,San Lorenzo,1,2,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Rosario Central,Argentinos Juniors,3,0,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-12,,Unión,Platense,0,2,,,Primera Division - Clausura,1992,zonas,,Fecha 8,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-17,,River Plate,Deportivo Mandiyú,2,0,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Argentinos Juniors,Racing Club,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Estudiantes (LP),Vélez Sarsfield,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Huracán,Boca Juniors,0,2,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Independiente,Ferro Carril Oeste,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Newell's Old Boys,Deportivo Español,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Platense,Rosario Central,5,0,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Quilmes,Unión,2,1,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,San Lorenzo,Gimnasia y Esgrima (LP),0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-19,,Talleres (C),Belgrano,1,2,,,Primera Division - Clausura,1992,zonas,,Fecha 9,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-24,,Boca Juniors,Unión,2,1,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Belgrano,San Lorenzo,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Deportivo Español,Independiente,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Deportivo Mandiyú,Newell's Old Boys,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Ferro Carril Oeste,Estudiantes (LP),1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Gimnasia y Esgrima (LP),Argentinos Juniors,3,2,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Huracán,River Plate,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Racing Club,Platense,0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Rosario Central,Quilmes,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-04-26,,Vélez Sarsfield,Talleres (C),1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 10,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-02,,San Lorenzo,Vélez Sarsfield,2,3,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Argentinos Juniors,Belgrano,0,1,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Estudiantes (LP),Deportivo Español,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Independiente,Deportivo Mandiyú,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Newell's Old Boys,Huracán,2,1,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Platense,Gimnasia y Esgrima (LP),0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Quilmes,Racing Club,0,2,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,River Plate,Boca Juniors,2,2,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Talleres (C),Ferro Carril Oeste,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-03,,Unión,Rosario Central,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 11,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Belgrano,Platense,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Deportivo Español,Talleres (C),1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Deportivo Mandiyú,Estudiantes (LP),0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Ferro Carril Oeste,San Lorenzo,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Gimnasia y Esgrima (LP),Quilmes,3,0,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Huracán,Independiente,0,2,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Racing Club,Unión,0,0,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,River Plate,Newell's Old Boys,0,5,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Rosario Central,Boca Juniors,3,0,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-10,,Vélez Sarsfield,Argentinos Juniors,1,0,,,Primera Division - Clausura,1992,zonas,,Fecha 12,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-17,,Argentinos Juniors,Ferro Carril Oeste,4,1,,,Primera Division - Clausura,1992,zonas,,Fecha 13,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
1992-05-17,,Boca Juniors,Newell's Old Boys,1,1,,,Primera Division - Clausura,1992,zonas,,Fecha 13,,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1992_(Argentina) + https://www.rsssf.org/,
