date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
2000-02-11,21:00,Belgrano,Lanús,2,4,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-11,21:00,Racing Club,Talleres (C),3,1,,,Primera Division - Clausura,2000,zonas,,Fecha 1,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-12,20:00,Rosario Central,Gimnasia y Esgrima (J),2,0,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-13,17:00,Chacarita Juniors,Gimnasia y Esgrima (LP),1,2,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-13,17:00,Estudiantes (LP),Argentinos Juniors,1,1,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-13,17:00,San Lorenzo,Newell's Old Boys,1,0,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-13,18:00,Colón,Vélez Sarsfield,1,0,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-13,18:00,Independiente,Boca Juniors,1,3,,,Primera Division - Clausura,2000,zonas,,Fecha 1,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-13,18:00,Instituto,River Plate,1,2,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
2000-02-14,21:00,Ferro Carril Oeste,Unión,2,3,,,Primera Division - Clausura,2000,zonas,,Fecha 1,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2000_(Argentina),
