date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
1998-02-25,20:00,Estudiantes (LP),Racing Club,0,3,,,Primera Division - Clausura,1998,zonas,,Fecha 3,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-25,20:10,Newell's Old Boys,Boca Juniors,2,4,,,Primera Division - Clausura,1998,zonas,,Fecha 3,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-25,21:00,Colón,Deportivo Español,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 3,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-25,21:00,Gimnasia y Esgrima (J),Huracán,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 3,23 de Agosto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-26,17:00,Argentinos Juniors,Platense,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 3,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-26,21:10,River Plate,Ferro Carril Oeste,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 3,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-27,21:10,Unión,San Lorenzo,3,2,,,Primera Division - Clausura,1998,zonas,,Fecha 4,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-02-28,20:30,Boca Juniors,Vélez Sarsfield,2,3,,,Primera Division - Clausura,1998,zonas,,Fecha 4,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,17:00,Deportivo Español,River Plate,1,4,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Nueva España,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,17:00,Gimnasia y Esgrima (LP),Gimnasia y Esgrima (J),1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,17:00,Gimnasia y Tiro (S),Estudiantes (LP),1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Gigante del Norte,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,17:00,Huracán,Colón,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,17:00,Platense,Newell's Old Boys,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,17:00,Rosario Central,Argentinos Juniors,1,0,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-01,19:10,Racing Club,Independiente,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 4,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-02,21:10,Ferro Carril Oeste,Lanús,3,3,,,Primera Division - Clausura,1998,zonas,,Fecha 4,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-06,21:10,Vélez Sarsfield,Platense,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 5,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-07,20:00,Rosario Central,Ferro Carril Oeste,1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-07,21:10,Gimnasia y Esgrima (J),Racing Club,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 5,23 de Agosto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-08,17:00,Estudiantes (LP),Unión,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-08,17:00,Independiente,Gimnasia y Tiro (S),5,1,,,Primera Division - Clausura,1998,zonas,,Fecha 5,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-08,17:00,Lanús,Deportivo Español,3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-08,17:00,River Plate,Huracán,5,0,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-08,19:10,San Lorenzo,Boca Juniors,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-08,20:00,Colón,Gimnasia y Esgrima (LP),3,3,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-09,21:10,Argentinos Juniors,Newell's Old Boys,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 5,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-13,21:10,Platense,San Lorenzo,1,4,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-14,21:10,Unión,Independiente,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 6,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,16:30,Ferro Carril Oeste,Argentinos Juniors,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,16:30,Gimnasia y Esgrima (LP),River Plate,4,3,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,16:30,Gimnasia y Tiro (S),Gimnasia y Esgrima (J),0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Gigante del Norte,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,16:30,Huracán,Lanús,0,2,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,16:30,Newell's Old Boys,Vélez Sarsfield,0,1,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,16:30,Racing Club,Colón,0,1,,,Primera Division - Clausura,1998,zonas,,Fecha 6,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-15,18:30,Boca Juniors,Estudiantes (LP),0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 6,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-16,21:10,Deportivo Español,Rosario Central,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 6,Nueva España,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-18,17:30,Gimnasia y Esgrima (LP),Estudiantes (LP),3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 2,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-20,21:10,Argentinos Juniors,Vélez Sarsfield,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-21,21:10,Rosario Central,Huracán,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,16:30,Colón,Gimnasia y Tiro (S),0,2,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,16:30,Estudiantes (LP),Platense,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,16:30,Ferro Carril Oeste,Deportivo Español,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,16:30,Gimnasia y Esgrima (J),Unión,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 7,23 de Agosto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,16:30,Independiente,Boca Juniors,0,4,,,Primera Division - Clausura,1998,zonas,,Fecha 7,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,16:30,San Lorenzo,Newell's Old Boys,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-22,18:30,River Plate,Racing Club,1,0,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-23,21:10,Lanús,Gimnasia y Esgrima (LP),1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 7,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-27,21:10,Boca Juniors,Gimnasia y Esgrima (J),0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 8,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-28,21:10,Racing Club,Lanús,3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 8,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,16:30,Gimnasia y Esgrima (LP),Rosario Central,4,0,,,Primera Division - Clausura,1998,zonas,,Fecha 8,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,16:30,Gimnasia y Tiro (S),River Plate,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 8,Gigante del Norte,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,16:30,Huracán,Ferro Carril Oeste,3,1,,,Primera Division - Clausura,1998,zonas,,Fecha 8,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,16:30,Newell's Old Boys,Estudiantes (LP),3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 8,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,16:30,Platense,Independiente,0,1,,,Primera Division - Clausura,1998,zonas,,Fecha 8,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,16:30,Unión,Colón,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 8,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-29,18:30,Vélez Sarsfield,San Lorenzo,1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 8,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-03-30,21:10,Deportivo Español,Argentinos Juniors,0,5,,,Primera Division - Clausura,1998,zonas,,Fecha 8,Nueva España,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-03,21:10,Independiente,Newell's Old Boys,0,2,,,Primera Division - Clausura,1998,zonas,,Fecha 9,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-04,16:00,Deportivo Español,Huracán,3,3,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Nueva España,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-04,21:10,Rosario Central,Racing Club,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-05,16:00,Colón,Boca Juniors,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-05,16:00,Estudiantes (LP),Vélez Sarsfield,1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-05,16:00,Gimnasia y Esgrima (J),Platense,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 9,23 de Agosto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-05,16:00,Lanús,Gimnasia y Tiro (S),3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-05,16:00,San Lorenzo,Argentinos Juniors,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-05,18:10,River Plate,Unión,3,1,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-06,21:10,Ferro Carril Oeste,Gimnasia y Esgrima (LP),1,4,,,Primera Division - Clausura,1998,zonas,,Fecha 9,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-10,21:10,Vélez Sarsfield,Independiente,3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 10,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,15:10,San Lorenzo,Estudiantes (LP),2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 10,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,16:00,Argentinos Juniors,Huracán,3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 10,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,16:00,Gimnasia y Esgrima (LP),Deportivo Español,2,2,,,Primera Division - Clausura,1998,zonas,,Fecha 10,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,16:00,Gimnasia y Tiro (S),Rosario Central,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 10,Gigante del Norte,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,16:00,Platense,Colón,3,0,,,Primera Division - Clausura,1998,zonas,,Fecha 10,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,16:00,Racing Club,Ferro Carril Oeste,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 10,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,18:10,Boca Juniors,River Plate,3,2,,,Primera Division - Clausura,1998,zonas,,Fecha 10,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,20:10,Newell's Old Boys,Gimnasia y Esgrima (J),1,0,,,Primera Division - Clausura,1998,zonas,,Fecha 10,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-11,20:30,Unión,Lanús,1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 10,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,18:10,Gimnasia y Esgrima (J),Vélez Sarsfield,0,2,,,Primera Division - Clausura,1998,zonas,,Fecha 11,23 de Agosto,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,20:00,Colón,Newell's Old Boys,2,3,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,20:00,Deportivo Español,Racing Club,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Nueva España,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,20:00,Estudiantes (LP),Argentinos Juniors,1,0,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,20:00,River Plate,Platense,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,20:00,Rosario Central,Unión,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-14,20:10,Lanús,Boca Juniors,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-15,20:10,Independiente,San Lorenzo,3,1,,,Primera Division - Clausura,1998,zonas,,Fecha 11,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-16,18:00,Huracán,Gimnasia y Esgrima (LP),0,1,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-16,19:10,Ferro Carril Oeste,Gimnasia y Tiro (S),1,0,,,Primera Division - Clausura,1998,zonas,,Fecha 11,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-17,21:10,Boca Juniors,Rosario Central,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 12,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-18,21:10,Newell's Old Boys,River Plate,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 12,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,16:00,Estudiantes (LP),Independiente,2,0,,,Primera Division - Clausura,1998,zonas,,Fecha 12,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,16:00,Gimnasia y Tiro (S),Deportivo Español,4,1,,,Primera Division - Clausura,1998,zonas,,Fecha 12,Gigante del Norte,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,16:00,Platense,Lanús,1,1,,,Primera Division - Clausura,1998,zonas,,Fecha 12,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,16:00,San Lorenzo,Gimnasia y Esgrima (J),3,1,,,Primera Division - Clausura,1998,zonas,,Fecha 12,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,16:00,Unión,Ferro Carril Oeste,2,3,,,Primera Division - Clausura,1998,zonas,,Fecha 12,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,16:00,Vélez Sarsfield,Colón,6,1,,,Primera Division - Clausura,1998,zonas,,Fecha 12,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-19,18:10,Racing Club,Huracán,0,0,,,Primera Division - Clausura,1998,zonas,,Fecha 12,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-20,21:10,Argentinos Juniors,Gimnasia y Esgrima (LP),1,2,,,Primera Division - Clausura,1998,zonas,,Fecha 12,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-24,21:10,Independiente,Argentinos Juniors,0,2,,,Primera Division - Clausura,1998,zonas,,Fecha 13,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
1998-04-25,21:10,Gimnasia y Esgrima (LP),Racing Club,2,1,,,Primera Division - Clausura,1998,zonas,,Fecha 13,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_1998_(Argentina),
