date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source
2024-01-30,19:15,Gimnasia y Esgrima (LP),Independiente Rivadavia,2,3,,,Copa de la Liga,2024,zonas,Zona A,Fecha 2,Del Bosque,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-30,19:15,Rosario Central,Banfield,0,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 2,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-30,21:30,Lanús,Newell's Old Boys,0,2,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-30,21:30,Vélez Sarsfield,Independiente,0,1,,,Copa de la Liga,2024,zonas,Zona A,Fecha 2,José Amalfitani,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-31,17:00,Argentinos Juniors,Deportivo Riestra,2,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 2,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-31,17:45,Defensa y Justicia,Platense,3,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-31,19:15,Belgrano,San Lorenzo,1,1,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-31,20:00,Racing Club,Tigre,3,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,El Cilindro,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-01-31,21:30,Barracas Central,River Plate,0,2,,,Copa de la Liga,2024,zonas,Zona A,Fecha 2,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-01,19:00,Boca Juniors,Sarmiento (J),1,1,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-01,21:30,Central Córdoba (SdE),Godoy Cruz,0,2,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,Alfredo Terrera,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-01,21:30,Unión,Estudiantes (LP),0,1,,,Copa de la Liga,2024,zonas,Zona B,Fecha 2,15 de abril,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-02,17:00,General Lamadrid,Defensores de Cambaceres,1,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Enrique Sexto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-02,17:10,Agropecuario,Patronato,1,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Ofelia Rosenzuaig,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-02,20:00,Excursionistas,Comunicaciones,1,2,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Excursionistas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-02,20:30,Ituzaingó,Argentino de Rosario,0,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Carlos Alberto Sacaan,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-02,20:30,San Martín (B),Argentino de Merlo,0,0,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Francisco Boga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-02,21:30,Mitre (SdE),San Telmo,1,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Dres. José y Antonio Castiglione,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,17:00,Acassuso,Liniers,0,0,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Armenia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-03,17:00,All Boys,Tristán Suárez,1,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Islas Malvinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,17:00,Cañuelas,Ferrocarril Midland,1,3,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Jorge Alfredo Arín,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-03,17:00,Central Córdoba (R),Centro Español,2,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Gabino Sosa,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-03,17:00,Chacarita Juniors,Deportivo Maipú,2,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,17:00,Colegiales,Villa San Carlos,2,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Libertarios Unidos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-03,17:00,Deportivo Laferrere,Fénix,1,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Ciudad de Laferrere,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-03,17:00,Deportivo Morón,Brown de Adrogué,3,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Nuevo Francisco Urbano,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,17:00,Luján,Deportivo Paraguayo,2,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Carlos Barraza,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-03,17:00,Mercedes,Deportivo Español,2,2,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Liga Mercedina,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-03,17:00,Sacachispas,Deportivo Armenio,1,0,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Beto Larrosa,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-03,17:30,Talleres (RdE),San Miguel,0,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Pablo Comelli,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,18:00,Estudiantes (BA),Ferro Carril Oeste,1,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Ciudad de Caseros,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,19:00,Independiente,Gimnasia y Esgrima (LP),0,1,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Libertadores de América,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-03,19:05,Quilmes,Temperley,2,0,,,Primera Nacional,2024,zonas,Interzonal,Fecha 1,Centenario Ciudad de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,19:10,Nueva Chicago,Almagro,1,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Nueva Chicago,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,20:00,Aldosivi,Atlético de Rafaela,0,1,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,José María Minella,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,21:00,San Martín (T),Gimnasia y Esgrima (J),1,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,La Ciudadela,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,21:10,Colón,Defensores Unidos,2,1,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-03,21:10,Villa Dálmine,Los Andes,1,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,El Coliseo de Mitre y Puccini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-03,21:15,Independiente Rivadavia,Huracán,2,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Bautista Gargantini,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-03,21:15,Talleres (C),Rosario Central,4,1,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-04,17:00,Almirante Brown,Atlanta,0,1,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Fragata Presidente Sarmiento,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,17:00,Arsenal,Güemes (SdE),1,1,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,El Viaducto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,17:00,Berazategui,Yupanqui,2,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Norman Lee,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-04,17:00,Deportivo Merlo,Argentino de Quilmes,0,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,José Manuel Moreno,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-04,17:00,Deportivo Riestra,Barracas Central,0,1,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Guillermo Laza,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-04,17:00,El Porvenir,Real Pilar,2,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Gildo Francisco Ghersinich,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-04,17:00,Gimnasia y Tiro (S),Chaco For Ever,2,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,El Gigante del Norte,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,17:00,Guillermo Brown,Racing (C),1,1,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Raúl Conti,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,17:00,Muñiz,Atlas,2,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Ricardo Puga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-04,17:00,Puerto Nuevo,Victoriano Arenas,1,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Rubén Carlos Vallejos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-04,17:00,UAI Urquiza,Sportivo Italiano,0,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,Monumental de Villa Lynch,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-04,19:00,San Martín (SJ),Alvarado,1,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 1,Ingeniero Hilario Sánchez,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,19:15,River Plate,Vélez Sarsfield,5,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Monumental,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-04,20:00,Estudiantes (RC),Deportivo Madryn,1,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Antonio Candini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,20:00,Gimnasia y Esgrima (M),Defensores de Belgrano,0,1,,,Primera Nacional,2024,zonas,Zona B,Fecha 1,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-04,20:30,Platense,Central Córdoba (SdE),1,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-04,21:30,Newell's Old Boys,Belgrano,1,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-05,17:00,Dock Sud,Flandria,2,2,,,Primera B,2024,zonas,Torneo Apertura,Fecha 1,De los Inmigrantes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-05,17:00,Juventud Unida,Central Ballester,0,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Ciudad de San Miguel,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-05,17:00,Lugano,Leandro N. Alem,0,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,José María Moraños,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-05,17:00,Sportivo Barracas,J. J. de Urquiza,0,5,,,Primera C,2024,zonas,Torneo Apertura,Fecha 1,Nuevo Francisco Urbano,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-05,17:30,Godoy Cruz,Lanús,1,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-05,18:00,San Lorenzo,Unión,0,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-05,19:45,Tigre,Boca Juniors,0,2,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Monumental de Victoria,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-05,21:30,Estudiantes (LP),Racing Club,0,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-05,22:00,Banfield,Instituto,0,2,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Florencio Sola,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-06,,Gimnasia y Esgrima (LP),Centro Español,2,1,,,Copa Argentina,2024,eliminacion,,Treintaidosavos,Centenario Ciudad de Quilmes,true,https://es.wikipedia.org/wiki/Copa_Argentina_2024
2024-02-06,19:00,Sarmiento (J),Defensa y Justicia,2,3,,,Copa de la Liga,2024,zonas,Zona B,Fecha 3,Eva Perón,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-06,21:15,Atlético Tucumán,Argentinos Juniors,0,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 3,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-07,,Belgrano,Mitre (SdE),1,2,,,Copa Argentina,2024,eliminacion,,Treintaidosavos,Eva Perón,true,https://es.wikipedia.org/wiki/Copa_Argentina_2024
2024-02-07,,Deportivo Riestra,Comunicaciones,1,0,,,Copa Argentina,2024,eliminacion,,Treintaidosavos,Alfredo Beranger,true,https://es.wikipedia.org/wiki/Copa_Argentina_2024
2024-02-07,,River Plate,Excursionistas,3,0,,,Copa Argentina,2024,eliminacion,,Treintaidosavos,Brigadier General Estanislao López,true,https://es.wikipedia.org/wiki/Copa_Argentina_2024
2024-02-08,19:30,Rosario Central,Independiente Rivadavia,1,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 4,Único de San Nicolás,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-08,21:15,Huracán,Independiente,0,0,,,Copa de la Liga,2024,zonas,Zona A,Fecha 4,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-09,17:00,Ferrocarril Midland,Los Andes,0,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 2,Libertarios Unidos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-09,19:00,Estudiantes (LP),Tigre,2,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 4,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-09,19:00,Unión,Newell's Old Boys,1,3,,,Copa de la Liga,2024,zonas,Zona B,Fecha 4,15 de abril,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-09,19:10,Ferro Carril Oeste,Chacarita Juniors,0,2,,,Primera Nacional,2024,zonas,Zona A,Fecha 2,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-09,20:30,Argentino de Merlo,Acassuso,1,2,,,Primera B,2024,zonas,Torneo Apertura,Fecha 2,Argentino de Merlo,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-09,21:15,Racing Club,San Lorenzo,4,1,,,Copa de la Liga,2024,zonas,Zona B,Fecha 4,El Cilindro,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-09,21:15,Vélez Sarsfield,Gimnasia y Esgrima (LP),3,1,,,Copa de la Liga,2024,zonas,Zona A,Fecha 4,José Amalfitani,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-10,17:00,Almagro,Deportivo Morón,2,1,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Tres de Febrero,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-10,17:00,Argentino de Rosario,General Lamadrid,1,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,José Martín Olaeta,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-10,17:00,Argentinos Juniors,Banfield,4,2,,,Copa de la Liga,2024,zonas,Zona A,Fecha 4,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-10,17:00,Deportivo Armenio,Deportivo Merlo,2,0,,,Primera B,2024,zonas,Torneo Apertura,Fecha 2,Armenia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-10,17:00,Deportivo Madryn,Aldosivi,0,2,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Abel Sastre,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-10,17:00,Flandria,Colegiales,0,0,,,Primera B,2024,zonas,Torneo Apertura,Fecha 2,Carlos V,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-10,17:00,Leandro N. Alem,Juventud Unida,1,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,Leandro N. Alem,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-10,17:00,Quilmes,Talleres (RdE),0,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 2,Centenario Ciudad de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-10,17:00,San Miguel,Estudiantes (BA),0,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 2,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-10,17:00,San Telmo,Gimnasia y Tiro (S),1,1,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Doctor Osvaldo Baletto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-10,17:00,Victoriano Arenas,Lugano,2,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,Saturnino Moure,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-10,17:00,Villa San Carlos,UAI Urquiza,3,1,,,Primera B,2024,zonas,Torneo Apertura,Fecha 2,Genacio Sálice,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-10,17:00,Yupanqui,Sportivo Barracas,1,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,Ciudad Evita,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-10,19:05,Real Pilar,Ituzaingó,0,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,Carlos Barraza,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-10,19:15,Boca Juniors,Defensa y Justicia,0,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 4,La Bombonera,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-10,21:15,Almirante Brown,Tristán Suárez,1,2,,,Primera Nacional,2024,zonas,Interzonal,Fecha 2,Fragata Presidente Sarmiento,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-10,21:30,Belgrano,Godoy Cruz,0,1,,,Copa de la Liga,2024,zonas,Zona B,Fecha 4,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-10,21:30,Central Córdoba (SdE),Sarmiento (J),3,0,,,Copa de la Liga,2024,zonas,Zona B,Fecha 4,Alfredo Terrera,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-10,21:45,Brown de Adrogué,Temperley,2,2,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Lorenzo Arandilla,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-11,17:00,Atlanta,Colón,0,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Don León Kolbowski,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-11,17:00,Atlas,Mercedes,1,1,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,Ricardo Puga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-11,17:00,Central Ballester,Claypole,0,0,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,Predio Cacique,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-11,17:00,Defensores Unidos,Estudiantes (RC),1,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Gigante de Villa Fox,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-11,17:00,Defensores de Belgrano,Nueva Chicago,1,0,,,Primera Nacional,2024,zonas,Zona B,Fecha 2,Juan Pasquale,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
2024-02-11,17:00,Defensores de Cambaceres,Muñiz,2,2,,,Primera C,2024,zonas,Torneo Apertura,Fecha 2,12 de Octubre,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2024_(Argentina)
2024-02-11,17:00,Deportivo Riestra,River Plate,0,3,,,Copa de la Liga,2024,zonas,Zona A,Fecha 4,Guillermo Laza,false,https://es.wikipedia.org/wiki/Copa_de_la_Liga_Profesional_2024
2024-02-11,17:00,Dock Sud,Villa Dálmine,2,0,,,Primera B,2024,zonas,Torneo Apertura,Fecha 2,De los Inmigrantes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2024_(Argentina)
2024-02-11,17:00,Gimnasia y Esgrima (J),Arsenal,1,0,,,Primera Nacional,2024,zonas,Zona A,Fecha 2,23 de Agosto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2024
