date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
2002-02-19,21:00,Belgrano,Vélez Sarsfield,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-19,21:00,San Lorenzo,Banfield,2,0,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-20,17:10,River Plate,Unión,6,0,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-20,19:30,Colón,Boca Juniors,1,3,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-20,20:00,Argentinos Juniors,Talleres (C),1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-20,20:00,Chacarita Juniors,Estudiantes (LP),2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-20,20:00,Gimnasia y Esgrima (LP),Nueva Chicago,2,0,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-20,20:00,Newell's Old Boys,Independiente,3,2,,,Primera Division - Clausura,2002,zonas,,Fecha 3,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-22,21:00,Vélez Sarsfield,San Lorenzo,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-23,19:00,Huracán,Argentinos Juniors,3,0,,,Primera Division - Clausura,2002,zonas,,Fecha 4,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,16:30,Banfield,Colón,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,16:30,Independiente,Belgrano,2,0,,,Primera Division - Clausura,2002,zonas,,Fecha 4,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,16:30,Newell's Old Boys,Racing Club,3,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,16:30,Talleres (C),Rosario Central,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,16:30,Unión,Lanús,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,15 de abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,17:10,Estudiantes (LP),River Plate,2,3,,,Primera Division - Clausura,2002,zonas,,Fecha 4,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-02-24,19:30,Boca Juniors,Gimnasia y Esgrima (LP),1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-01,21:00,Racing Club,Talleres (C),3,0,,,Primera Division - Clausura,2002,zonas,,Fecha 5,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-02,19:00,Colón,Vélez Sarsfield,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-02,20:00,Argentinos Juniors,Unión,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-02,21:15,San Lorenzo,Independiente,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-03,16:30,Belgrano,Newell's Old Boys,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-03,16:30,Gimnasia y Esgrima (LP),Banfield,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-03,16:30,Lanús,Estudiantes (LP),1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-03,16:30,Rosario Central,Huracán,0,2,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-03,17:10,Chacarita Juniors,Boca Juniors,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-03,19:30,River Plate,Nueva Chicago,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 5,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-06,17:10,Racing Club,Rosario Central,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 3,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),suspendido
2002-03-08,21:00,Independiente,Colón,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 6,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-09,19:00,Huracán,Talleres (C),0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 6,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-09,21:00,Vélez Sarsfield,Gimnasia y Esgrima (LP),1,2,,,Primera Division - Clausura,2002,zonas,,Fecha 6,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-09,21:15,Newell's Old Boys,San Lorenzo,1,4,,,Primera Division - Clausura,2002,zonas,,Fecha 6,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-10,16:30,Banfield,Chacarita Juniors,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 6,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-10,16:30,Estudiantes (LP),Argentinos Juniors,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 6,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-10,16:30,Nueva Chicago,Lanús,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 6,Nueva Chicago,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-10,17:10,Boca Juniors,River Plate,0,3,,,Primera Division - Clausura,2002,zonas,,Fecha 6,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-10,19:00,Unión,Rosario Central,3,1,,,Primera Division - Clausura,2002,zonas,,Fecha 6,15 de abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-10,19:30,Belgrano,Racing Club,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 6,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-13,16:00,Nueva Chicago,Chacarita Juniors,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 4,Nueva Chicago,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-15,21:00,San Lorenzo,Belgrano,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-16,19:00,Chacarita Juniors,Vélez Sarsfield,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-16,20:00,Colón,Newell's Old Boys,2,2,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-16,21:15,Racing Club,Huracán,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 7,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-17,16:30,Argentinos Juniors,Nueva Chicago,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-17,16:30,Gimnasia y Esgrima (LP),Independiente,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-17,16:30,Talleres (C),Unión,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-17,17:10,River Plate,Banfield,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-17,18:00,Rosario Central,Estudiantes (LP),2,0,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-17,19:30,Lanús,Boca Juniors,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 7,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-22,21:00,Independiente,Chacarita Juniors,1,3,,,Primera Division - Clausura,2002,zonas,,Fecha 8,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-23,15:30,Nueva Chicago,Rosario Central,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 8,Nueva Chicago,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-23,18:10,San Lorenzo,Racing Club,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 8,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-23,18:30,Belgrano,Colón,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 8,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-23,20:00,Newell's Old Boys,Gimnasia y Esgrima (LP),0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 8,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-23,21:15,Unión,Huracán,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 8,15 de abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-24,15:30,Banfield,Lanús,2,2,,,Primera Division - Clausura,2002,zonas,,Fecha 8,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-24,15:30,Estudiantes (LP),Talleres (C),4,0,,,Primera Division - Clausura,2002,zonas,,Fecha 8,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-24,17:10,Vélez Sarsfield,River Plate,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 8,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-24,19:30,Boca Juniors,Argentinos Juniors,3,2,,,Primera Division - Clausura,2002,zonas,,Fecha 8,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-26,21:00,Racing Club,Unión,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 9,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,17:30,River Plate,Independiente,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,19:45,Rosario Central,Boca Juniors,1,3,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,20:00,Argentinos Juniors,Banfield,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,20:00,Chacarita Juniors,Newell's Old Boys,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,20:00,Colón,San Lorenzo,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,20:00,Gimnasia y Esgrima (LP),Belgrano,4,3,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,20:00,Lanús,Vélez Sarsfield,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-27,20:00,Talleres (C),Nueva Chicago,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-28,21:00,Huracán,Estudiantes (LP),1,6,,,Primera Division - Clausura,2002,zonas,,Fecha 9,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-29,21:00,Colón,Racing Club,2,0,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-30,17:00,Banfield,Rosario Central,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-30,19:00,Vélez Sarsfield,Argentinos Juniors,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 10,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-30,21:15,Independiente,Lanús,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 10,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-31,15:30,Belgrano,Chacarita Juniors,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-31,15:30,Estudiantes (LP),Unión,3,2,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-31,15:30,Nueva Chicago,Huracán,0,4,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Nueva Chicago,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-31,15:30,San Lorenzo,Gimnasia y Esgrima (LP),3,3,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-31,17:10,Boca Juniors,Talleres (C),1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 10,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-03-31,19:30,Newell's Old Boys,River Plate,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 10,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-02,19:00,Argentinos Juniors,Independiente,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-02,21:15,Rosario Central,Vélez Sarsfield,0,3,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,17:10,River Plate,Belgrano,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,18:30,Talleres (C),Banfield,1,2,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,19:30,Huracán,Boca Juniors,0,2,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,20:00,Chacarita Juniors,San Lorenzo,0,1,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,20:00,Gimnasia y Esgrima (LP),Colón,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,20:00,Lanús,Newell's Old Boys,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 11,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,20:00,Racing Club,Estudiantes (LP),0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 11,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-03,20:00,Unión,Nueva Chicago,0,2,,,Primera Division - Clausura,2002,zonas,,Fecha 11,15 de abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-05,21:00,Banfield,Huracán,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 12,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-06,19:00,Vélez Sarsfield,Talleres (C),2,0,,,Primera Division - Clausura,2002,zonas,,Fecha 12,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-06,21:15,Independiente,Rosario Central,1,4,,,Primera Division - Clausura,2002,zonas,,Fecha 12,La Doble Visera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,15:30,Belgrano,Lanús,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 12,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,15:30,Colón,Chacarita Juniors,1,1,,,Primera Division - Clausura,2002,zonas,,Fecha 12,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,15:30,Gimnasia y Esgrima (LP),Racing Club,2,3,,,Primera Division - Clausura,2002,zonas,,Fecha 12,Juan Carmelo Zerillo,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,15:30,Newell's Old Boys,Argentinos Juniors,2,1,,,Primera Division - Clausura,2002,zonas,,Fecha 12,Coloso del Parque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,15:30,Nueva Chicago,Estudiantes (LP),1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 12,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,17:10,San Lorenzo,River Plate,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 12,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-07,19:30,Boca Juniors,Unión,3,0,,,Primera Division - Clausura,2002,zonas,,Fecha 12,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-12,21:00,Lanús,San Lorenzo,2,2,,,Primera Division - Clausura,2002,zonas,,Fecha 13,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-13,16:00,Unión,Banfield,0,2,,,Primera Division - Clausura,2002,zonas,,Fecha 13,15 de abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-13,19:00,Talleres (C),Independiente,0,0,,,Primera Division - Clausura,2002,zonas,,Fecha 13,Chateau Carreras,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-13,20:00,Argentinos Juniors,Belgrano,1,2,,,Primera Division - Clausura,2002,zonas,,Fecha 13,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
2002-04-13,21:15,Huracán,Vélez Sarsfield,1,0,,,Primera Division - Clausura,2002,zonas,,Fecha 13,Tomás A. Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Clausura_2002_(Argentina),
