date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source,status
2026-01-27,20:00,Gimnasia y Esgrima (M),San Lorenzo,0,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 2,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-27,20:00,Huracán,Independiente Rivadavia,1,2,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-27,22:15,Atlético Tucumán,Central Córdoba (SdE),0,0,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 2,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-27,22:15,Newell's Old Boys,Independiente,1,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 2,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-28,17:00,Aldosivi,Barracas Central,0,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,José María Minella,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-28,19:00,Racing Club,Rosario Central,1,2,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-28,20:00,River Plate,Gimnasia y Esgrima (LP),2,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-28,22:15,Estudiantes (LP),Boca Juniors,2,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 2,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-29,17:00,Deportivo Riestra,Defensa y Justicia,0,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 2,Guillermo Laza,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-29,19:15,Belgrano,Tigre,1,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-29,19:15,Lanús,Unión,2,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 2,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-29,21:30,Estudiantes (RC),Argentinos Juniors,0,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,Antonio Candini,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-29,21:30,Sarmiento (J),Banfield,1,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 2,Eva Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-31,17:30,San Lorenzo,Central Córdoba (SdE),1,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-31,19:45,Independiente,Vélez Sarsfield,1,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,Libertadores de América,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-31,22:00,Atlético Tucumán,Huracán,1,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-01-31,22:00,Talleres (C),Platense,1,2,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-01,17:00,Barracas Central,Deportivo Riestra,1,1,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 3,Claudio Chiqui Tapia,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-01,19:15,Boca Juniors,Newell's Old Boys,2,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-01,21:30,Rosario Central,River Plate,0,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-02,17:30,Gimnasia y Esgrima (LP),Aldosivi,3,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Del Bosque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-02,19:45,Defensa y Justicia,Estudiantes (LP),0,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-02,19:45,Tigre,Racing Club,3,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Monumental de Victoria,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-02,22:00,Argentinos Juniors,Belgrano,0,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-02,22:00,Unión,Gimnasia y Esgrima (M),4,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-03,19:00,Banfield,Estudiantes (RC),2,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-03,21:15,Independiente Rivadavia,Sarmiento (J),2,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 3,Bautista Gargantini,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-03,21:15,Instituto,Lanús,2,2,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 3,Monumental Presidente Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-04,,Platense,Argentino (MM),1,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,Ciudad de Caseros,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-04,,Talleres (C),Argentino de Merlo,2,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,Marcelo Bielsa,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-05,,Barracas Central,Temperley,2,2,4,3,Copa Argentina,2026,eliminacion,,Treintaidosavos,Julio Humberto Grondona,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-05,,Deportivo Riestra,Deportivo Maipú,1,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,Ciudad de Caseros,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-06,21:00,Central Córdoba (SdE),Unión,1,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,Único Madre de Ciudades,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-07,17:00,Aldosivi,Rosario Central,1,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,José María Minella,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-07,18:00,Racing Club,Argentinos Juniors,2,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,El Cilindro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-07,20:00,River Plate,Tigre,1,4,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,Monumental,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-07,22:15,Belgrano,Banfield,1,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,Gigante de Alberdi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-07,22:15,Newell's Old Boys,Defensa y Justicia,2,3,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-08,17:00,Platense,Independiente,0,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-08,17:00,Sarmiento (J),Atlético Tucumán,2,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,Eva Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-08,19:15,Huracán,San Lorenzo,1,0,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 4,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-08,22:15,Gimnasia y Esgrima (M),Instituto,1,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-08,22:15,Vélez Sarsfield,Boca Juniors,2,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,José Amalfitani,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-09,17:00,Barracas Central,Gimnasia y Esgrima (LP),2,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,Claudio Chiqui Tapia,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-09,19:15,Estudiantes (LP),Deportivo Riestra,1,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-09,19:15,Lanús,Talleres (C),1,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 4,Ciudad de Lanús,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-09,21:30,Estudiantes (RC),Independiente Rivadavia,0,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 4,Antonio Candini,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-11,,Central Córdoba (SdE),Gimnasia y Esgrima (J),2,2,4,5,Copa Argentina,2026,eliminacion,,Treintaidosavos,Padre Ernesto Martearena,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-11,,Rosario Central,Sportivo Belgrano,2,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,15 de Abril,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-12,19:00,Tigre,Aldosivi,1,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Monumental de Victoria,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-12,21:15,Argentinos Juniors,River Plate,1,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-13,17:00,San Miguel,Central Norte (S),1,0,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-13,20:00,Independiente,Lanús,2,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,Libertadores de América,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-13,20:00,Ituzaingó,Deportivo Armenio,0,1,,,Primera B,2026,zonas,,Fecha 1,Carlos Sacaan,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-13,21:00,Atlético de Rafaela,Almagro,0,0,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,Nuevo Monumental,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-13,21:30,Godoy Cruz,Ciudad de Bolívar,1,1,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Feliciano Gambarte,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-13,22:00,Gimnasia y Tiro (S),Colegiales,2,1,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,Gigante del Norte,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-13,22:15,Defensa y Justicia,Vélez Sarsfield,1,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-13,22:15,Unión,San Lorenzo,0,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,15 de Abril,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-14,17:00,Acassuso,Chaco For Ever,2,0,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,La Quema,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,17:00,All Boys,Mitre (SdE),2,1,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Islas Malvinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,17:00,Deportivo Camioneros,Villa Dálmine,0,2,,,Primera B,2026,zonas,,Fecha 1,Hugo Moyano,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-14,17:00,Deportivo Morón,Defensores de Belgrano,1,1,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Nuevo Francisco Urbano,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,17:00,Flandria,Brown de Adrogué,3,1,,,Primera B,2026,zonas,,Fecha 1,Carlos V,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-14,17:00,San Martín (B),Real Pilar,1,2,,,Primera B,2026,zonas,,Fecha 1,Francisco Boga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-14,17:00,San Telmo,Ferro Carril Oeste,0,2,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Doctor Osvaldo Baletto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,17:00,Villa San Carlos,Liniers,0,1,,,Primera B,2026,zonas,,Fecha 1,Genacio Sálice,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-14,17:30,Banfield,Racing Club,0,2,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Florencio Sola,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-14,18:00,Agropecuario,Deportivo Maipú,2,1,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,Ofelia Rosenzuaig,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,19:00,Tristán Suárez,Temperley,0,0,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,20 de Octubre,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,19:45,Huracán,Sarmiento (J),1,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-14,19:45,Talleres (C),Gimnasia y Esgrima (M),2,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-14,20:00,Colón,Deportivo Madryn,2,1,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Brigadier General Estanislao López,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-14,22:00,Atlético Tucumán,Estudiantes (RC),4,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-14,22:00,Independiente Rivadavia,Belgrano,0,1,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Bautista Gargantini,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-15,17:00,Argentino de Quilmes,Deportivo Laferrere,1,1,,,Primera B,2026,zonas,,Fecha 1,Argentino de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-15,17:00,Chacarita Juniors,San Martín (SJ),1,1,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-15,17:00,Defensores Unidos,Talleres (RdE),0,0,,,Primera B,2026,zonas,,Fecha 1,Mario Losinno,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-15,17:00,Dock Sud,Arsenal,1,1,,,Primera B,2026,zonas,,Fecha 1,De los Inmigrantes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-15,17:00,Gimnasia y Esgrima (LP),Estudiantes (LP),0,0,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 5,Del Bosque,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-15,17:00,Güemes (SdE),Nueva Chicago,0,1,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,Arturo Miranda,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-15,17:30,Los Andes,Almirante Brown,0,0,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Eduardo Gallardón,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-15,19:00,Racing (C),Estudiantes (BA),1,0,,,Primera Nacional,2026,zonas,Zona A,Fecha 1,Miguel Sancho,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-15,19:00,San Martín (T),Patronato,0,0,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,La Ciudadela,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-15,19:30,Boca Juniors,Platense,0,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-15,19:30,Sportivo Italiano,UAI Urquiza,0,0,,,Primera B,2026,zonas,,Fecha 1,República de Italia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-15,20:00,Deportivo Merlo,Excursionistas,1,2,,,Primera B,2026,zonas,,Fecha 1,José Manuel Moreno,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-15,22:00,Instituto,Central Córdoba (SdE),2,0,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,Monumental Presidente Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-15,22:00,Rosario Central,Barracas Central,2,0,,,Primera Division - Apertura,2026,zonas,Zona B,Fecha 5,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-16,17:00,Atlanta,Quilmes,1,0,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,Don León Kolbowsky,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-16,17:00,Comunicaciones,Argentino de Merlo,1,0,,,Primera B,2026,zonas,,Fecha 1,Alfredo Ramos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-16,17:00,Gimnasia y Esgrima (J),Ferrocarril Midland,2,1,,,Primera Nacional,2026,zonas,Zona B,Fecha 1,23 de Agosto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2026,
2026-02-16,19:00,Deportivo Riestra,Newell's Old Boys,1,1,,,Primera Division - Apertura,2026,zonas,Zona A,Fecha 5,Guillermo Laza,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-17,,Aldosivi,San Miguel,3,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,Norberto Tomaghello,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-17,,River Plate,Ciudad de Bolívar,1,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,Único La Pedrera,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-17,,Tigre,Claypole,2,0,,,Copa Argentina,2026,eliminacion,,Treintaidosavos,Nuevo Francisco Urbano,true,https://es.wikipedia.org/wiki/Copa_Argentina_2026,
2026-02-20,17:15,Defensa y Justicia,Belgrano,1,1,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 6,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-20,17:45,Estudiantes (LP),Sarmiento (J),1,0,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 6,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-20,19:30,Instituto,Atlético Tucumán,2,1,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 6,Monumental Presidente Perón,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-20,20:00,Boca Juniors,Racing Club,0,0,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 6,La Bombonera,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
2026-02-20,20:00,Excursionistas,Dock Sud,1,0,,,Primera B,2026,zonas,,Fecha 2,Excursionistas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2026_(Argentina),
2026-02-20,22:15,Gimnasia y Esgrima (M),Gimnasia y Esgrima (LP),0,1,,,Primera Division - Apertura,2026,zonas,Interzonal,Fecha 6,Víctor Hugo Legrotaglie,false,https://es.wikipedia.org/wiki/Anexo:Torneo_Apertura_2026_(Argentina),
