date,time,home_team,away_team,home_score,away_score,home_pens,away_pens,tournament,season,phase,group,matchday,venue,neutral,source
2023-03-10,17:00,Puerto Nuevo,Victoriano Arenas,0,1,,,Primera C,2023,zonas,,Fecha 7,Rubén Carlos Vallejos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-10,17:00,Sportivo Italiano,General Lamadrid,2,0,,,Primera C,2023,zonas,,Fecha 7,República de Italia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-10,19:30,Ferrocarril Midland,Deportivo Laferrere,2,1,,,Primera C,2023,zonas,,Fecha 7,Ciudad de Libertad,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-10,20:30,Ituzaingó,Deportivo Armenio,0,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Carlos Alberto Sacaan,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-10,21:00,Argentinos Juniors,Arsenal,1,1,,,Primera Division,2023,zonas,,Fecha 7,Diego Armando Maradona,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-10,21:00,Atlético de Rafaela,Ferro Carril Oeste,1,2,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Nuevo Monumental,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-10,21:00,Instituto,Atlético Tucumán,1,1,,,Primera Division,2023,zonas,,Fecha 7,Juan Domingo Perón,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-10,21:30,Sportivo Estudiantes (SL),Ciudad de Bolívar,1,3,,,Torneo Federal A,2023,zonas,Zona B,Fecha 1,Héctor Odicino y Pedro Benoza,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-11,17:00,Acassuso,Sacachispas,0,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Armenia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-11,17:00,Brown de Adrogué,Quilmes,1,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Lorenzo Arandilla,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,17:00,Cañuelas,Argentino de Quilmes,1,2,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Jorge Alfredo Arín,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-11,17:00,Comunicaciones,Los Andes,1,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Alfredo Ramos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-11,17:00,Defensores Unidos,Defensores de Belgrano,1,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Gigante de Villa Fox,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,17:00,Deportivo Madryn,Deportivo Riestra,0,3,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Abel Sastre,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,17:00,San Lorenzo,Gimnasia y Esgrima (LP),4,0,,,Primera Division,2023,zonas,,Fecha 7,Nuevo Gasómetro,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-11,17:00,UAI Urquiza,Colegiales,1,2,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Monumental de Villa Lynch,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-11,17:00,Yupanqui,Leandro N. Alem,1,4,,,Primera C,2023,zonas,,Fecha 7,Ciudad Evita,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-11,17:30,Crucero del Norte,Gimnasia y Tiro (S),0,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 1,Comandante Andrés Guacurarí,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-11,18:00,Villa Mitre,Liniers (BB),0,0,,,Torneo Federal A,2023,zonas,Zona A,Fecha 1,El Fortín (BB),false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-11,19:00,Alvarado,Güemes (SdE),2,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,José María Minella,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,19:00,San Martín (SJ),Almirante Brown,1,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Ingeniero Hilario Sánchez,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,19:15,Defensa y Justicia,Talleres (C),1,1,,,Primera Division,2023,zonas,,Fecha 7,Norberto Tomaghello,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-11,19:30,Real Pilar,Liniers,0,0,,,Primera C,2023,zonas,,Fecha 7,Carlos Barraza,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-11,20:00,Agropecuario,All Boys,1,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Ofelia Rosenzuaig,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,20:00,Argentino de Merlo,Fénix,2,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Merlo,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-11,20:00,Ramón Santamarina,Sansinena,1,1,,,Torneo Federal A,2023,zonas,Zona A,Fecha 1,Municipal General San Martín,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-11,20:30,Gimnasia y Esgrima (M),Patronato,0,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Víctor Antonio Legrotaglie,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,21:10,Estudiantes (BA),Gimnasia y Esgrima (J),1,2,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Ciudad de Caseros,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-11,21:30,Belgrano,Lanús,0,0,,,Primera Division,2023,zonas,,Fecha 7,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-11,21:30,Central Córdoba (SdE),Tigre,2,0,,,Primera Division,2023,zonas,,Fecha 7,Único Madre de Ciudades,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-12,16:00,Huracán Las Heras,San Martín (SM),1,0,,,Torneo Federal A,2023,zonas,Zona B,Fecha 1,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,17:00,Deportivo Maipú,Atlanta,1,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Omar Higinio Sperdutti,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,17:00,Flandria,Deportivo Morón,2,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Carlos V,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,17:00,Germinal,Olimpo,1,1,,,Torneo Federal A,2023,zonas,Zona A,Fecha 1,El Fortín (R),false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,17:00,Guillermo Brown,Estudiantes (RC),0,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Raúl Conti,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,17:00,Juventud Antoniana,San Martín (F),1,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 1,Padre Ernesto Martearena,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,17:00,Racing Club,Sarmiento (J),1,0,,,Primera Division,2023,zonas,,Fecha 7,El Cilindro,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-12,17:00,Sol de América (F),Central Norte (S),1,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 1,Sol de América,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,17:00,Sportivo Belgrano,Defensores de Pronunciamiento,3,0,,,Torneo Federal A,2023,zonas,Zona C,Fecha 1,Oscar Carlos Boero,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,17:30,Unión (S),El Linqueño,1,1,,,Torneo Federal A,2023,zonas,Zona C,Fecha 1,De la Avenida,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,18:00,Cipolletti,Círculo Deportivo,1,0,,,Torneo Federal A,2023,zonas,Zona A,Fecha 1,La Visera de Cemento,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,18:30,Chaco For Ever,Chacarita Juniors,1,1,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Juan Alberto García,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,19:00,Villa Dálmine,Racing Club,2,1,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,El Coliseo de Mitre y Puccini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,19:05,Almagro,Nueva Chicago,0,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Tres de Febrero,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,19:15,Estudiantes (LP),Huracán,2,1,,,Primera Division,2023,zonas,,Fecha 7,Jorge Luis Hirschi,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-12,19:15,River Plate,Godoy Cruz,3,0,,,Primera Division,2023,zonas,,Fecha 7,Monumental,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-12,19:30,Atenas (RC),Juventud Unida Universitario,1,0,,,Torneo Federal A,2023,zonas,Zona B,Fecha 1,9 de Julio,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,20:00,Douglas Haig,Sportivo Las Parejas,1,0,,,Torneo Federal A,2023,zonas,Zona C,Fecha 1,Miguel Morales,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,20:00,Ferro Carril Oeste (GP),Sportivo Peñarol (C),2,0,,,Torneo Federal A,2023,zonas,Zona B,Fecha 1,El Coloso del Barrio Talleres,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,20:00,Gimnasia y Esgrima (CdU),Independiente (C),0,0,,,Torneo Federal A,2023,zonas,Zona C,Fecha 1,Manuel y Ramón Núñez,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-12,20:30,Independiente Rivadavia,Tristán Suárez,1,3,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,Bautista Gargantini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-12,21:30,Banfield,Boca Juniors,1,0,,,Primera Division,2023,zonas,,Fecha 7,Florencio Sola,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-12,21:30,Rosario Central,Unión,1,1,,,Primera Division,2023,zonas,,Fecha 7,Gigante de Arroyito,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-13,17:00,San Telmo,San Martín (T),2,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 6,Doctor Osvaldo Baletto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-13,21:00,Colón,Newell's Old Boys,1,1,,,Primera Division,2023,zonas,,Fecha 7,Brigadier Estanislao López,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-13,21:00,Vélez Sarsfield,Platense,1,1,,,Primera Division,2023,zonas,,Fecha 7,José Amalfitani,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-13,21:10,Aldosivi,Mitre (SdE),3,1,,,Primera Nacional,2023,zonas,Zona B,Fecha 5,José María Minella,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-14,21:10,Talleres (RdE),San Miguel,1,1,,,Primera B,2023,zonas,Torneo Apertura,Fecha 5,Pablo Comelli,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-15,,Argentinos Juniors,Deportivo Armenio,3,0,,,Copa Argentina,2023,eliminacion,,Treintaidosavos,Juan Carmelo Zerillo,true,https://es.wikipedia.org/wiki/Copa_Argentina_2023
2023-03-15,,San Lorenzo,Sarmiento (R),3,0,,,Copa Argentina,2023,eliminacion,,Treintaidosavos,Brigadier General Estanislao López,true,https://es.wikipedia.org/wiki/Copa_Argentina_2023
2023-03-15,16:00,Central Córdoba (R),Berazategui,1,1,,,Primera C,2023,zonas,,Fecha 8,Gabino Sosa,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,16:00,General Lamadrid,Deportivo Español,0,2,,,Primera C,2023,zonas,,Fecha 8,Enrique Sexto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,16:00,J. J. de Urquiza,Sportivo Italiano,1,0,,,Primera C,2023,zonas,,Fecha 8,Ramón Roque Martín,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,16:00,Leandro N. Alem,Atlas,1,2,,,Primera C,2023,zonas,,Fecha 8,Leandro N. Alem,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,16:00,Liniers,Luján,1,2,,,Primera C,2023,zonas,,Fecha 8,Juan Antonio Arias,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,16:00,San Martín (B),Claypole,0,0,,,Primera C,2023,zonas,,Fecha 8,Francisco Boga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,16:00,Victoriano Arenas,Yupanqui,0,0,,,Primera C,2023,zonas,,Fecha 8,Saturnino Moure,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,20:00,Deportivo Laferrere,Puerto Nuevo,1,3,,,Primera C,2023,zonas,,Fecha 8,Ciudad de Laferrere,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-15,20:00,Excursionistas,Ferrocarril Midland,1,4,,,Primera C,2023,zonas,,Fecha 8,Deportivo Laferrere,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-17,19:10,Ferro Carril Oeste,Deportivo Madryn,0,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Arquitecto Ricardo Etcheverri,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-17,21:00,Unión,Racing Club,1,3,,,Primera Division,2023,zonas,,Fecha 8,15 de abril,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-17,21:10,Gimnasia y Esgrima (J),Atlético de Rafaela,1,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,23 de Agosto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-17,21:45,Central Norte (S),9 de Julio (R),2,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 2,Doctor Luis Güemes,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-18,15:30,Almirante Brown,Flandria,3,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Fragata Presidente Sarmiento,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-18,15:30,Fénix,Acassuso,1,2,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,José Manuel Moreno,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-18,15:30,Sacachispas,Talleres (RdE),1,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,Beto Larrosa,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-18,15:30,Sportivo Italiano,Central Córdoba (R),2,2,,,Primera C,2023,zonas,,Fecha 9,República de Italia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-18,15:30,Villa San Carlos,UAI Urquiza,0,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,Genacio Sálice,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-18,16:00,Brown de Adrogué,Aldosivi,2,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Lorenzo Arandilla,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-18,16:00,Ciudad de Bolívar,Argentino (MM),1,1,,,Torneo Federal A,2023,zonas,Zona B,Fecha 2,Municipal Eva Perón,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-18,16:00,Círculo Deportivo,Germinal,0,1,,,Torneo Federal A,2023,zonas,Zona A,Fecha 2,Guillermo Trama,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-18,16:00,Nueva Chicago,Agropecuario,0,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Nueva Chicago,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-18,16:00,Tristán Suárez,Chaco For Ever,2,1,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,20 de Octubre,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-18,16:30,Arsenal,Tigre,2,0,,,Primera Division,2023,zonas,,Fecha 8,El Viaducto,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-18,17:00,Sansinena,Cipolletti,2,1,,,Torneo Federal A,2023,zonas,Zona A,Fecha 2,Luis Molina,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-18,19:00,All Boys,Guillermo Brown,1,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Islas Malvinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-18,19:00,Independiente,Colón,2,2,,,Primera Division,2023,zonas,,Fecha 8,Ricardo Bochini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-18,19:00,Platense,Defensa y Justicia,1,0,,,Primera Division,2023,zonas,,Fecha 8,Ciudad de Vicente López,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-18,19:35,Chacarita Juniors,Mitre (SdE),1,1,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Chacarita Juniors,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-18,20:00,Liniers (BB),Ramón Santamarina,2,1,,,Torneo Federal A,2023,zonas,Zona A,Fecha 2,Alejandro Pérez,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-18,21:30,Atlético Tucumán,Barracas Central,1,1,,,Primera Division,2023,zonas,,Fecha 8,Monumental José Fierro,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-18,21:30,Godoy Cruz,Belgrano,3,1,,,Primera Division,2023,zonas,,Fecha 8,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-18,21:35,Quilmes,Estudiantes (BA),2,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Centenario Ciudad de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,15:30,Argentino de Quilmes,Comunicaciones,2,1,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,Argentino de Quilmes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-19,15:30,Atlas,Victoriano Arenas,4,0,,,Primera C,2023,zonas,,Fecha 9,Ricardo Puga,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-19,15:30,Claypole,General Lamadrid,4,0,,,Primera C,2023,zonas,,Fecha 9,Rodolfo Capocasa,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-19,15:30,Colegiales,Cañuelas,3,0,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,Colegiales,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-19,15:30,Defensores de Belgrano,San Martín (SJ),0,1,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Juan Pasquale,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,15:30,Deportivo Armenio,Deportivo Merlo,2,2,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,Armenia,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-19,15:30,Luján,Real Pilar,4,0,,,Primera C,2023,zonas,,Fecha 9,1.º de Abril,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-19,15:30,Puerto Nuevo,Excursionistas,0,1,,,Primera C,2023,zonas,,Fecha 9,Rubén Carlos Vallejos,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-19,16:00,Atlanta,Independiente Rivadavia,2,2,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Don León Kolbowski,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,16:00,Defensores de Pronunciamiento,Defensores de Belgrano (VR),3,3,,,Torneo Federal A,2023,zonas,Zona C,Fecha 2,Delio Cardozo,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,16:00,San Miguel,Dock Sud,1,2,,,Primera B,2023,zonas,Torneo Apertura,Fecha 6,Malvinas Argentinas,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_B_2023_(Argentina)
2023-03-19,16:30,Gimnasia y Esgrima (LP),Estudiantes (LP),2,1,,,Primera Division,2023,zonas,,Fecha 8,Juan Carmelo Zerrillo,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-19,16:30,Olimpo,Sol de Mayo (V),5,0,,,Torneo Federal A,2023,zonas,Zona A,Fecha 2,Roberto N. Carminatti,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,Gimnasia y Tiro (S),Juventud Antoniana,1,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 2,El Gigante del Norte,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,Independiente (C),Douglas Haig,0,0,,,Torneo Federal A,2023,zonas,Zona C,Fecha 2,Raúl Orlando Lungarzo,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,Juventud Unida Universitario,Ferro Carril Oeste (GP),1,0,,,Torneo Federal A,2023,zonas,Zona B,Fecha 2,Mario Sebastián Diez,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,San Martín (F),Boca Unidos,0,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 2,17 de Octubre,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,Sarmiento (R),Sol de América (F),1,0,,,Torneo Federal A,2023,zonas,Zona D,Fecha 2,Centenario,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,Sportivo Las Parejas,Unión (S),1,0,,,Torneo Federal A,2023,zonas,Zona C,Fecha 2,4 de Septiembre,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,17:00,Sportivo Peñarol (C),Sportivo Estudiantes (SL),1,1,,,Torneo Federal A,2023,zonas,Zona B,Fecha 2,Ramón Pablo Rojas,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,18:00,Racing Club,Deportivo Maipú,1,0,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Miguel Sancho,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,18:00,San Martín (SM),Atenas (RC),1,0,,,Torneo Federal A,2023,zonas,Zona B,Fecha 2,Libertador General San Martín,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,18:10,Temperley,San Telmo,3,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Alfredo Beranger,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,19:00,Boca Juniors,Instituto,2,3,,,Primera Division,2023,zonas,,Fecha 8,La Bombonera,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-19,19:00,El Linqueño,Sportivo Belgrano,2,2,,,Torneo Federal A,2023,zonas,Zona C,Fecha 2,Leonardo Costa,false,https://es.wikipedia.org/wiki/Torneo_Federal_A_2023
2023-03-19,19:00,Ferrocarril Midland,San Martín (B),1,0,,,Primera C,2023,zonas,,Fecha 9,Ciudad de Libertad,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-19,19:00,Güemes (SdE),Gimnasia y Esgrima (M),1,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Arturo Miranda,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,19:15,San Martín (T),Almagro,1,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,La Ciudadela,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,20:00,Estudiantes (RC),Defensores Unidos,1,0,,,Primera Nacional,2023,zonas,Zona A,Fecha 7,Antonio Candini,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-19,21:30,Sarmiento (J),River Plate,0,2,,,Primera Division,2023,zonas,,Fecha 8,Eva Perón,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-19,21:30,Talleres (C),Banfield,0,1,,,Primera Division,2023,zonas,,Fecha 8,Mario Alberto Kempes,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-20,15:30,Berazategui,Liniers,0,1,,,Primera C,2023,zonas,,Fecha 9,Norman Lee,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-20,15:30,Yupanqui,Deportivo Laferrere,1,3,,,Primera C,2023,zonas,,Fecha 9,Ciudad Evita,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_C_2023_(Argentina)
2023-03-20,16:00,Deportivo Riestra,Villa Dálmine,2,1,,,Primera Nacional,2023,zonas,Zona B,Fecha 6,Guillermo Laza,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_Nacional_2023
2023-03-20,18:30,Newell's Old Boys,San Lorenzo,1,0,,,Primera Division,2023,zonas,,Fecha 8,Marcelo Bielsa,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
2023-03-20,21:00,Huracán,Rosario Central,0,2,,,Primera Division,2023,zonas,,Fecha 8,Tomás Adolfo Ducó,false,https://es.wikipedia.org/wiki/Campeonato_de_Primera_División_2023_(Argentina)
